x1,x2,x3,x4
3676.7578125,3891.6015625,4990.234375,6494.140625
3666.9921875,3886.71875,4980.46875,6479.4921875
3642.578125,3891.6015625,4985.3515625,6489.2578125
3652.34375,3886.71875,4980.46875,6469.7265625
3647.4609375,3876.953125,4960.9375,6508.7890625
3632.8125,3876.953125,4965.8203125,6503.90625
3618.1640625,3886.71875,4965.8203125,6494.140625
3627.9296875,3886.71875,4985.3515625,6508.7890625
3623.046875,3906.25,4941.40625,6503.90625
3608.3984375,3896.484375,4985.3515625,6523.4375
3598.6328125,3891.6015625,4965.8203125,6528.3203125
3608.3984375,3896.484375,4990.234375,6513.671875
3593.75,3901.3671875,4970.703125,6523.4375
3593.75,3901.3671875,4975.5859375,6523.4375
3593.75,3911.1328125,4990.234375,6538.0859375
3603.515625,3916.015625,4985.3515625,6538.0859375
3579.1015625,3930.6640625,4985.3515625,6562.5
3593.75,3916.015625,4980.46875,6552.734375
3588.8671875,3920.8984375,5004.8828125,6567.3828125
3583.984375,3935.546875,5000.0,6582.03125
3583.984375,3906.25,5019.53125,6572.265625
3579.1015625,3930.6640625,5014.6484375,6586.9140625
3608.3984375,3940.4296875,5009.765625,6586.9140625
3598.6328125,3950.1953125,4995.1171875,6606.4453125
3603.515625,3940.4296875,5014.6484375,6586.9140625
3618.1640625,3955.078125,5014.6484375,6601.5625
3598.6328125,3955.078125,5029.296875,6606.4453125
3608.3984375,3955.078125,5029.296875,6611.328125
3608.3984375,3964.84375,5034.1796875,6606.4453125
3608.3984375,3959.9609375,5029.296875,6625.9765625
3608.3984375,3984.375,5058.59375,6616.2109375
3608.3984375,3959.9609375,5058.59375,6621.09375
3608.3984375,3974.609375,5039.0625,6650.390625
3613.28125,3974.609375,5039.0625,6635.7421875
3623.046875,3984.375,5043.9453125,6616.2109375
3642.578125,3964.84375,5053.7109375,6601.5625
3608.3984375,3950.1953125,5039.0625,6601.5625
3632.8125,3950.1953125,5058.59375,6586.9140625
3637.6953125,3940.4296875,5063.4765625,6582.03125
3627.9296875,3950.1953125,5078.125,6567.3828125
3637.6953125,3955.078125,5063.4765625,6567.3828125
3676.7578125,3940.4296875,5063.4765625,6552.734375
3647.4609375,3935.546875,5034.1796875,6552.734375
3647.4609375,3940.4296875,5043.9453125,6552.734375
3632.8125,3930.6640625,5029.296875,6538.0859375
3662.109375,3925.78125,5009.765625,6557.6171875
3657.2265625,3901.3671875,5034.1796875,6533.203125
3657.2265625,3911.1328125,5014.6484375,6533.203125
3666.9921875,3911.1328125,4995.1171875,6547.8515625
3652.34375,3886.71875,4990.234375,6508.7890625
3666.9921875,3911.1328125,5004.8828125,6513.671875
3696.2890625,3901.3671875,5004.8828125,6523.4375
3676.7578125,3876.953125,4980.46875,6508.7890625
3681.640625,3901.3671875,4990.234375,6528.3203125
3696.2890625,3896.484375,4995.1171875,6508.7890625
3666.9921875,3896.484375,4975.5859375,6513.671875
3676.7578125,3896.484375,4975.5859375,6503.90625
3681.640625,3901.3671875,4970.703125,6523.4375
3652.34375,3896.484375,4975.5859375,6523.4375
3657.2265625,3872.0703125,4956.0546875,6508.7890625
3647.4609375,3891.6015625,4970.703125,6518.5546875
3647.4609375,3876.953125,4956.0546875,6503.90625
3662.109375,3896.484375,4956.0546875,6518.5546875
3647.4609375,3886.71875,4960.9375,6503.90625
3618.1640625,3881.8359375,4960.9375,6518.5546875
3632.8125,3925.78125,4951.171875,6523.4375
3637.6953125,3891.6015625,4975.5859375,6552.734375
3618.1640625,3896.484375,4970.703125,6562.5
3613.28125,3916.015625,4980.46875,6547.8515625
3608.3984375,3911.1328125,4970.703125,6562.5
3608.3984375,3906.25,4975.5859375,6562.5
3598.6328125,3925.78125,4990.234375,6582.03125
3598.6328125,3916.015625,5000.0,6562.5
3583.984375,3925.78125,4995.1171875,6567.3828125
3598.6328125,3940.4296875,4995.1171875,6567.3828125
3603.515625,3906.25,4995.1171875,6577.1484375
3593.75,3925.78125,5009.765625,6586.9140625
3579.1015625,3935.546875,5004.8828125,6557.6171875
3588.8671875,3940.4296875,5024.4140625,6596.6796875
3588.8671875,3930.6640625,5000.0,6611.328125
3579.1015625,3959.9609375,5019.53125,6611.328125
3588.8671875,3974.609375,5039.0625,6611.328125
3608.3984375,3945.3125,5019.53125,6611.328125
3608.3984375,3950.1953125,5039.0625,6611.328125
3627.9296875,3955.078125,5043.9453125,6611.328125
3637.6953125,3979.4921875,5019.53125,6625.9765625
3627.9296875,3974.609375,5048.828125,6630.859375
3613.28125,3969.7265625,5043.9453125,6650.390625
3642.578125,3984.375,5043.9453125,6635.7421875
3613.28125,3979.4921875,5043.9453125,6650.390625
3632.8125,3974.609375,5043.9453125,6655.2734375
3627.9296875,3984.375,5053.7109375,6621.09375
3637.6953125,3974.609375,5063.4765625,6625.9765625
3662.109375,3974.609375,5068.359375,6582.03125
3652.34375,3945.3125,5053.7109375,6611.328125
3647.4609375,3935.546875,5068.359375,6596.6796875
3666.9921875,3940.4296875,5063.4765625,6572.265625
3652.34375,3959.9609375,5048.828125,6591.796875
3652.34375,3930.6640625,5058.59375,6577.1484375
3666.9921875,3920.8984375,5058.59375,6572.265625
3666.9921875,3930.6640625,5024.4140625,6582.03125
3666.9921875,3911.1328125,5043.9453125,6562.5
3662.109375,3911.1328125,5043.9453125,6567.3828125
3676.7578125,3920.8984375,5014.6484375,6552.734375
3701.171875,3901.3671875,5039.0625,6557.6171875
3662.109375,3911.1328125,5039.0625,6528.3203125
3671.875,3886.71875,5009.765625,6508.7890625
3681.640625,3896.484375,5034.1796875,6542.96875
3696.2890625,3891.6015625,5019.53125,6552.734375
3686.5234375,3906.25,5014.6484375,6513.671875
3701.171875,3896.484375,5014.6484375,6513.671875
3706.0546875,3891.6015625,5000.0,6523.4375
3691.40625,3881.8359375,4995.1171875,6513.671875
3671.875,3886.71875,5014.6484375,6538.0859375
3691.40625,3891.6015625,4990.234375,6528.3203125
3691.40625,3867.1875,4995.1171875,6528.3203125
3676.7578125,3862.3046875,4995.1171875,6523.4375
3671.875,3886.71875,4990.234375,6542.96875
3681.640625,3881.8359375,4995.1171875,6542.96875
3647.4609375,3876.953125,4965.8203125,6523.4375
3647.4609375,3876.953125,4975.5859375,6547.8515625
3671.875,3881.8359375,4985.3515625,6542.96875
3642.578125,3876.953125,4990.234375,6533.203125
3637.6953125,3867.1875,4995.1171875,6542.96875
3642.578125,3891.6015625,5014.6484375,6547.8515625
3627.9296875,3901.3671875,5014.6484375,6562.5
3632.8125,3901.3671875,4985.3515625,6567.3828125
3623.046875,3906.25,5014.6484375,6572.265625
3603.515625,3891.6015625,5019.53125,6577.1484375
3613.28125,3916.015625,5039.0625,6582.03125
3603.515625,3930.6640625,5043.9453125,6572.265625
3608.3984375,3920.8984375,5024.4140625,6582.03125
3603.515625,3925.78125,5053.7109375,6577.1484375
3603.515625,3925.78125,5043.9453125,6582.03125
3598.6328125,3930.6640625,5053.7109375,6591.796875
3598.6328125,3925.78125,5043.9453125,6577.1484375
3613.28125,3930.6640625,5053.7109375,6611.328125
3593.75,3935.546875,5068.359375,6601.5625
3618.1640625,3940.4296875,5063.4765625,6606.4453125
3627.9296875,3911.1328125,5073.2421875,6601.5625
3623.046875,3959.9609375,5058.59375,6621.09375
3627.9296875,3969.7265625,5073.2421875,6625.9765625
3623.046875,3974.609375,5083.0078125,6635.7421875
3652.34375,3959.9609375,5073.2421875,6630.859375
3647.4609375,3989.2578125,5083.0078125,6635.7421875
3671.875,3964.84375,5063.4765625,6645.5078125
3657.2265625,3974.609375,5078.125,6655.2734375
3657.2265625,3984.375,5073.2421875,6640.625
3666.9921875,3984.375,5102.5390625,6640.625
3652.34375,3989.2578125,5083.0078125,6625.9765625
3691.40625,3979.4921875,5083.0078125,6616.2109375
3676.7578125,3955.078125,5092.7734375,6621.09375
3676.7578125,3979.4921875,5102.5390625,6601.5625
3666.9921875,3940.4296875,5097.65625,6601.5625
3681.640625,3959.9609375,5097.65625,6586.9140625
3696.2890625,3930.6640625,5078.125,6586.9140625
3691.40625,3925.78125,5068.359375,6572.265625
3686.5234375,3950.1953125,5073.2421875,6591.796875
3686.5234375,3916.015625,5092.7734375,6572.265625
3676.7578125,3911.1328125,5053.7109375,6572.265625
3686.5234375,3916.015625,5068.359375,6557.6171875
3706.0546875,3911.1328125,5068.359375,6533.203125
3701.171875,3916.015625,5048.828125,6552.734375
3715.8203125,3901.3671875,5053.7109375,6557.6171875
3710.9375,3916.015625,5048.828125,6547.8515625
3710.9375,3901.3671875,5043.9453125,6542.96875
3730.46875,3925.78125,5034.1796875,6508.7890625
3725.5859375,3896.484375,5029.296875,6572.265625
3706.0546875,3891.6015625,5048.828125,6523.4375
3706.0546875,3896.484375,5019.53125,6523.4375
3696.2890625,3901.3671875,5034.1796875,6513.671875
3696.2890625,3867.1875,5014.6484375,6518.5546875
3696.2890625,3891.6015625,5014.6484375,6513.671875
3686.5234375,3891.6015625,5004.8828125,6538.0859375
3686.5234375,3891.6015625,5004.8828125,6552.734375
3686.5234375,3906.25,4995.1171875,6542.96875
3671.875,3920.8984375,5000.0,6562.5
3652.34375,3911.1328125,4990.234375,6547.8515625
3657.2265625,3906.25,4985.3515625,6577.1484375
3637.6953125,3906.25,5004.8828125,6577.1484375
3657.2265625,3930.6640625,5019.53125,6528.3203125
3652.34375,3916.015625,5014.6484375,6567.3828125
3657.2265625,3925.78125,5014.6484375,6577.1484375
3652.34375,3935.546875,5029.296875,6557.6171875
3647.4609375,3940.4296875,5039.0625,6582.03125
3637.6953125,3920.8984375,5034.1796875,6596.6796875
3632.8125,3940.4296875,5043.9453125,6586.9140625
3623.046875,3935.546875,5058.59375,6596.6796875
3627.9296875,3945.3125,5068.359375,6596.6796875
3613.28125,3945.3125,5053.7109375,6601.5625
3627.9296875,3964.84375,5029.296875,6616.2109375
3613.28125,3935.546875,5068.359375,6621.09375
3598.6328125,3974.609375,5083.0078125,6621.09375
3613.28125,3945.3125,5068.359375,6645.5078125
3627.9296875,3959.9609375,5068.359375,6616.2109375
3613.28125,3959.9609375,5073.2421875,6640.625
3627.9296875,3969.7265625,5073.2421875,6650.390625
3657.2265625,3989.2578125,5092.7734375,6650.390625
3642.578125,3989.2578125,5073.2421875,6645.5078125
3647.4609375,3955.078125,5087.890625,6621.09375
3652.34375,4013.671875,5102.5390625,6640.625
3666.9921875,3994.140625,5102.5390625,6650.390625
3681.640625,4008.7890625,5107.421875,6660.15625
3671.875,4003.90625,5117.1875,6660.15625
3671.875,4013.671875,5097.65625,6640.625
3686.5234375,3989.2578125,5087.890625,6640.625
3686.5234375,3989.2578125,5102.5390625,6640.625
3696.2890625,3979.4921875,5126.953125,6630.859375
3710.9375,3964.84375,5126.953125,6635.7421875
3686.5234375,3984.375,5112.3046875,6606.4453125
3681.640625,3955.078125,5112.3046875,6621.09375
3710.9375,3974.609375,5097.65625,6601.5625
3701.171875,3940.4296875,5078.125,6586.9140625
3676.7578125,3901.3671875,5078.125,6611.328125
3701.171875,3959.9609375,5083.0078125,6586.9140625
3710.9375,3945.3125,5073.2421875,6591.796875
3696.2890625,3950.1953125,5087.890625,6596.6796875
3706.0546875,3920.8984375,5068.359375,6567.3828125
3715.8203125,3930.6640625,5068.359375,6562.5
3696.2890625,3916.015625,5053.7109375,6557.6171875
3710.9375,3930.6640625,5048.828125,6562.5
3706.0546875,3930.6640625,5063.4765625,6557.6171875
3710.9375,3911.1328125,5034.1796875,6523.4375
3725.5859375,3916.015625,5039.0625,6542.96875
3730.46875,3906.25,5034.1796875,6533.203125
3710.9375,3891.6015625,5039.0625,6557.6171875
3706.0546875,3906.25,5053.7109375,6533.203125
3710.9375,3906.25,5029.296875,6528.3203125
3666.9921875,3901.3671875,5034.1796875,6528.3203125
3686.5234375,3867.1875,5029.296875,6533.203125
3706.0546875,3901.3671875,5009.765625,6542.96875
3676.7578125,3916.015625,5019.53125,6547.8515625
3686.5234375,3916.015625,5014.6484375,6547.8515625
3681.640625,3920.8984375,4995.1171875,6552.734375
3691.40625,3930.6640625,5000.0,6562.5
3671.875,3930.6640625,5009.765625,6562.5
3652.34375,3911.1328125,5043.9453125,6557.6171875
3652.34375,3940.4296875,5029.296875,6577.1484375
3666.9921875,3959.9609375,5009.765625,6567.3828125
3657.2265625,3940.4296875,5019.53125,6591.796875
3666.9921875,3935.546875,5014.6484375,6596.6796875
3666.9921875,3945.3125,5014.6484375,6582.03125
3652.34375,3964.84375,5034.1796875,6611.328125
3632.8125,3959.9609375,5029.296875,6596.6796875
3618.1640625,3945.3125,5048.828125,6611.328125
3623.046875,3950.1953125,5058.59375,6625.9765625
3642.578125,3945.3125,5063.4765625,6630.859375
3618.1640625,3969.7265625,5048.828125,6616.2109375
3618.1640625,3969.7265625,5058.59375,6596.6796875
3627.9296875,3974.609375,5073.2421875,6630.859375
3618.1640625,3974.609375,5073.2421875,6625.9765625
3627.9296875,3979.4921875,5068.359375,6630.859375
3632.8125,3989.2578125,5068.359375,6630.859375
3627.9296875,3984.375,5087.890625,6645.5078125
3632.8125,3999.0234375,5073.2421875,6630.859375
3637.6953125,3999.0234375,5107.421875,6640.625
3642.578125,3979.4921875,5092.7734375,6640.625
3637.6953125,4013.671875,5092.7734375,6621.09375
3657.2265625,4033.203125,5073.2421875,6650.390625
3676.7578125,4018.5546875,5083.0078125,6665.0390625
3662.109375,4018.5546875,5087.890625,6655.2734375
3666.9921875,4038.0859375,5102.5390625,6635.7421875
3662.109375,4008.7890625,5117.1875,6621.09375
3691.40625,4013.671875,5122.0703125,6625.9765625
3691.40625,3999.0234375,5112.3046875,6596.6796875
3681.640625,4003.90625,5117.1875,6616.2109375
3686.5234375,3979.4921875,5097.65625,6606.4453125
3701.171875,3974.609375,5092.7734375,6596.6796875
3701.171875,3989.2578125,5087.890625,6591.796875
3696.2890625,3974.609375,5078.125,6601.5625
3701.171875,3979.4921875,5078.125,6611.328125
3710.9375,3964.84375,5097.65625,6586.9140625
3715.8203125,3969.7265625,5068.359375,6577.1484375
3725.5859375,3950.1953125,5063.4765625,6606.4453125
3696.2890625,3911.1328125,5073.2421875,6582.03125
3720.703125,3940.4296875,5058.59375,6577.1484375
3715.8203125,3940.4296875,5063.4765625,6552.734375
3720.703125,3959.9609375,5053.7109375,6542.96875
3720.703125,3925.78125,5058.59375,6533.203125
3696.2890625,3925.78125,5043.9453125,6547.8515625
3715.8203125,3935.546875,5024.4140625,6533.203125
3730.46875,3930.6640625,5039.0625,6542.96875
3715.8203125,3916.015625,5024.4140625,6528.3203125
3710.9375,3901.3671875,5024.4140625,6513.671875
3691.40625,3920.8984375,5024.4140625,6523.4375
3691.40625,3916.015625,5009.765625,6538.0859375
3701.171875,3911.1328125,5004.8828125,6528.3203125
3681.640625,3925.78125,5004.8828125,6533.203125
3642.578125,3920.8984375,4990.234375,6542.96875
3686.5234375,3955.078125,4975.5859375,6547.8515625
3657.2265625,3920.8984375,5000.0,6547.8515625
3652.34375,3955.078125,5004.8828125,6557.6171875
3657.2265625,3955.078125,5009.765625,6572.265625
3676.7578125,3940.4296875,5019.53125,6577.1484375
3666.9921875,3955.078125,5014.6484375,6567.3828125
3642.578125,3950.1953125,5004.8828125,6577.1484375
3671.875,3984.375,5043.9453125,6577.1484375
3657.2265625,3984.375,5014.6484375,6582.03125
3652.34375,3984.375,5039.0625,6582.03125
3632.8125,3969.7265625,5024.4140625,6601.5625
3637.6953125,3984.375,5039.0625,6601.5625
3647.4609375,3964.84375,5034.1796875,6611.328125
3637.6953125,3999.0234375,5043.9453125,6611.328125
3623.046875,3955.078125,5043.9453125,6606.4453125
3632.8125,3984.375,5043.9453125,6630.859375
3627.9296875,3989.2578125,5043.9453125,6616.2109375
3618.1640625,3984.375,5053.7109375,6621.09375
3623.046875,3999.0234375,5048.828125,6635.7421875
3627.9296875,4018.5546875,5078.125,6630.859375
3627.9296875,4008.7890625,5039.0625,6645.5078125
3637.6953125,4013.671875,5068.359375,6640.625
3618.1640625,4003.90625,5078.125,6630.859375
3618.1640625,4028.3203125,5068.359375,6655.2734375
3642.578125,3999.0234375,5078.125,6650.390625
3637.6953125,4028.3203125,5092.7734375,6660.15625
3662.109375,4023.4375,5078.125,6640.625
3642.578125,4062.5,5102.5390625,6640.625
3662.109375,4028.3203125,5087.890625,6635.7421875
3676.7578125,4028.3203125,5102.5390625,6611.328125
3666.9921875,4047.8515625,5097.65625,6645.5078125
3676.7578125,4013.671875,5102.5390625,6606.4453125
3686.5234375,4018.5546875,5097.65625,6577.1484375
3676.7578125,3999.0234375,5097.65625,6601.5625
3681.640625,4008.7890625,5083.0078125,6591.796875
3691.40625,3994.140625,5073.2421875,6591.796875
3691.40625,3994.140625,5048.828125,6572.265625
3701.171875,4008.7890625,5068.359375,6577.1484375
3715.8203125,3984.375,5068.359375,6572.265625
3710.9375,3964.84375,5043.9453125,6572.265625
3701.171875,3969.7265625,5058.59375,6567.3828125
3691.40625,3964.84375,5043.9453125,6572.265625
3691.40625,3964.84375,5048.828125,6596.6796875
3706.0546875,3925.78125,5034.1796875,6572.265625
3715.8203125,3940.4296875,5034.1796875,6562.5
3701.171875,3955.078125,5034.1796875,6523.4375
3706.0546875,3935.546875,5029.296875,6528.3203125
3710.9375,3945.3125,5039.0625,6547.8515625
3701.171875,3940.4296875,5029.296875,6533.203125
3706.0546875,3935.546875,5034.1796875,6533.203125
3706.0546875,3935.546875,5019.53125,6533.203125
3686.5234375,3911.1328125,5019.53125,6513.671875
3676.7578125,3920.8984375,4995.1171875,6547.8515625
3686.5234375,3940.4296875,5014.6484375,6533.203125
3671.875,3935.546875,5009.765625,6538.0859375
3676.7578125,3945.3125,4995.1171875,6533.203125
3666.9921875,3964.84375,5009.765625,6542.96875
3666.9921875,3945.3125,4990.234375,6557.6171875
3662.109375,3950.1953125,5019.53125,6533.203125
3652.34375,3979.4921875,5014.6484375,6562.5
3676.7578125,3950.1953125,5000.0,6562.5
3642.578125,3940.4296875,5014.6484375,6572.265625
3642.578125,3979.4921875,5000.0,6582.03125
3671.875,3974.609375,5009.765625,6582.03125
3642.578125,3994.140625,5004.8828125,6586.9140625
3652.34375,3994.140625,5063.4765625,6582.03125
3642.578125,3979.4921875,5024.4140625,6586.9140625
3627.9296875,3984.375,5034.1796875,6611.328125
3647.4609375,3979.4921875,5048.828125,6621.09375
3618.1640625,3994.140625,5039.0625,6630.859375
3627.9296875,3999.0234375,5039.0625,6640.625
3623.046875,4013.671875,5058.59375,6630.859375
3637.6953125,4013.671875,5053.7109375,6640.625
3632.8125,3994.140625,5068.359375,6640.625
3637.6953125,4003.90625,5078.125,6616.2109375
3637.6953125,4013.671875,5078.125,6635.7421875
3618.1640625,4003.90625,5087.890625,6665.0390625
3627.9296875,4018.5546875,5078.125,6655.2734375
3623.046875,3964.84375,5053.7109375,6655.2734375
3627.9296875,3999.0234375,5087.890625,6655.2734375
3637.6953125,4023.4375,5087.890625,6655.2734375
3657.2265625,4008.7890625,5112.3046875,6665.0390625
3647.4609375,4028.3203125,5102.5390625,6674.8046875
3652.34375,4018.5546875,5112.3046875,6674.8046875
3666.9921875,4038.0859375,5097.65625,6674.8046875
3676.7578125,4033.203125,5102.5390625,6625.9765625
3652.34375,4018.5546875,5107.421875,6625.9765625
3662.109375,4003.90625,5112.3046875,6635.7421875
3666.9921875,4008.7890625,5102.5390625,6630.859375
3691.40625,4003.90625,5102.5390625,6625.9765625
3686.5234375,4003.90625,5102.5390625,6582.03125
3696.2890625,3979.4921875,5083.0078125,6616.2109375
3696.2890625,3994.140625,5097.65625,6596.6796875
3691.40625,3979.4921875,5083.0078125,6596.6796875
3710.9375,3979.4921875,5078.125,6596.6796875
3720.703125,3979.4921875,5048.828125,6586.9140625
3696.2890625,3964.84375,5053.7109375,6562.5
3710.9375,3969.7265625,5063.4765625,6562.5
3701.171875,3959.9609375,5058.59375,6586.9140625
3730.46875,3955.078125,5068.359375,6591.796875
3735.3515625,3950.1953125,5058.59375,6562.5
3715.8203125,3940.4296875,5058.59375,6562.5
3720.703125,3930.6640625,5053.7109375,6562.5
3715.8203125,3930.6640625,5039.0625,6591.796875
3715.8203125,3945.3125,5039.0625,6567.3828125
3715.8203125,3930.6640625,5029.296875,6557.6171875
3701.171875,3940.4296875,5034.1796875,6538.0859375
3696.2890625,3916.015625,5039.0625,6542.96875
3701.171875,3901.3671875,5029.296875,6557.6171875
3676.7578125,3901.3671875,5019.53125,6538.0859375
3676.7578125,3916.015625,5034.1796875,6542.96875
3662.109375,3916.015625,5034.1796875,6557.6171875
3691.40625,3925.78125,5000.0,6562.5
3676.7578125,3930.6640625,5014.6484375,6542.96875
3662.109375,3920.8984375,5000.0,6567.3828125
3662.109375,3940.4296875,5024.4140625,6586.9140625
3652.34375,3930.6640625,5029.296875,6582.03125
3642.578125,3945.3125,5014.6484375,6572.265625
3647.4609375,3940.4296875,5024.4140625,6586.9140625
3642.578125,3950.1953125,5043.9453125,6572.265625
3647.4609375,3994.140625,5014.6484375,6582.03125
3662.109375,3945.3125,5039.0625,6596.6796875
3637.6953125,3959.9609375,5034.1796875,6591.796875
3657.2265625,3979.4921875,5083.0078125,6601.5625
3657.2265625,3984.375,5043.9453125,6601.5625
3637.6953125,3969.7265625,5053.7109375,6611.328125
3637.6953125,3979.4921875,5073.2421875,6616.2109375
3662.109375,3969.7265625,5073.2421875,6640.625
3632.8125,3999.0234375,5058.59375,6640.625
3627.9296875,3964.84375,5058.59375,6650.390625
3632.8125,3974.609375,5083.0078125,6625.9765625
3637.6953125,3974.609375,5063.4765625,6660.15625
3637.6953125,3989.2578125,5097.65625,6669.921875
3647.4609375,3959.9609375,5078.125,6660.15625
3662.109375,3994.140625,5087.890625,6669.921875
3657.2265625,3994.140625,5097.65625,6660.15625
3652.34375,3984.375,5092.7734375,6655.2734375
3671.875,3999.0234375,5122.0703125,6689.453125
3662.109375,3994.140625,5112.3046875,6655.2734375
3671.875,4008.7890625,5136.71875,6669.921875
3657.2265625,4033.203125,5112.3046875,6660.15625
3681.640625,4018.5546875,5126.953125,6684.5703125
3681.640625,4013.671875,5117.1875,6660.15625
3681.640625,3999.0234375,5112.3046875,6645.5078125
3666.9921875,4008.7890625,5122.0703125,6625.9765625
3686.5234375,3994.140625,5122.0703125,6640.625
3691.40625,3984.375,5117.1875,6616.2109375
3676.7578125,3994.140625,5117.1875,6616.2109375
3696.2890625,3989.2578125,5102.5390625,6635.7421875
3696.2890625,3969.7265625,5107.421875,6606.4453125
3686.5234375,3989.2578125,5092.7734375,6586.9140625
3706.0546875,3950.1953125,5087.890625,6586.9140625
3706.0546875,3950.1953125,5102.5390625,6591.796875
3706.0546875,3945.3125,5073.2421875,6577.1484375
3720.703125,3950.1953125,5068.359375,6572.265625
3715.8203125,3945.3125,5078.125,6591.796875
3725.5859375,3940.4296875,5063.4765625,6567.3828125
3730.46875,3945.3125,5058.59375,6567.3828125
3735.3515625,3925.78125,5048.828125,6567.3828125
3769.53125,3935.546875,5043.9453125,6552.734375
3735.3515625,3930.6640625,5048.828125,6557.6171875
3735.3515625,3920.8984375,5034.1796875,6542.96875
3710.9375,3935.546875,5024.4140625,6547.8515625
3715.8203125,3945.3125,5029.296875,6547.8515625
3701.171875,3906.25,5034.1796875,6533.203125
3706.0546875,3945.3125,5024.4140625,6552.734375
3666.9921875,3916.015625,5024.4140625,6542.96875
3671.875,3920.8984375,5024.4140625,6567.3828125
3686.5234375,3911.1328125,5053.7109375,6567.3828125
3662.109375,3925.78125,5004.8828125,6557.6171875
