x1,x2,x3
3369.140625,4018.5546875,6201.171875
3354.4921875,4013.671875,6186.5234375
3339.84375,3989.2578125,6176.7578125
3383.7890625,4023.4375,6176.7578125
3374.0234375,4028.3203125,6181.640625
3388.671875,4038.0859375,6157.2265625
3374.0234375,4028.3203125,6186.5234375
3383.7890625,4047.8515625,6186.5234375
3364.2578125,4038.0859375,6186.5234375
3383.7890625,4067.3828125,6171.875
3388.671875,4062.5,6196.2890625
3398.4375,4047.8515625,6196.2890625
3393.5546875,4082.03125,6210.9375
3403.3203125,4042.96875,6210.9375
3403.3203125,4062.5,6215.8203125
3388.671875,4077.1484375,6225.5859375
3422.8515625,4072.265625,6201.171875
3408.203125,4072.265625,6230.46875
3413.0859375,4067.3828125,6240.234375
3413.0859375,4077.1484375,6220.703125
3432.6171875,4086.9140625,6240.234375
3447.265625,4072.265625,6240.234375
3432.6171875,4052.734375,6254.8828125
3417.96875,4042.96875,6259.765625
3417.96875,4052.734375,6259.765625
3417.96875,4033.203125,6289.0625
3403.3203125,4028.3203125,6264.6484375
3408.203125,4038.0859375,6269.53125
3417.96875,4023.4375,6284.1796875
3393.5546875,4028.3203125,6298.828125
3393.5546875,4003.90625,6289.0625
3398.4375,4008.7890625,6284.1796875
3403.3203125,4003.90625,6298.828125
3398.4375,4013.671875,6293.9453125
3374.0234375,4003.90625,6293.9453125
3403.3203125,3979.4921875,6308.59375
3383.7890625,3999.0234375,6303.7109375
3378.90625,3984.375,6293.9453125
3388.671875,3989.2578125,6289.0625
3374.0234375,3969.7265625,6289.0625
3364.2578125,3979.4921875,6274.4140625
3359.375,3979.4921875,6269.53125
3354.4921875,3979.4921875,6235.3515625
3354.4921875,3964.84375,6254.8828125
3364.2578125,3984.375,6240.234375
3354.4921875,3955.078125,6250.0
3344.7265625,3974.609375,6245.1171875
3344.7265625,3999.0234375,6220.703125
3320.3125,3989.2578125,6215.8203125
3349.609375,3989.2578125,6206.0546875
3330.078125,3994.140625,6225.5859375
3364.2578125,4008.7890625,6210.9375
3349.609375,4028.3203125,6181.640625
3354.4921875,4013.671875,6201.171875
3344.7265625,4028.3203125,6191.40625
3349.609375,4028.3203125,6206.0546875
3364.2578125,4018.5546875,6176.7578125
3354.4921875,4018.5546875,6176.7578125
3364.2578125,4013.671875,6181.640625
3369.140625,4047.8515625,6166.9921875
3374.0234375,4028.3203125,6181.640625
3359.375,4042.96875,6166.9921875
3383.7890625,4072.265625,6171.875
3383.7890625,4052.734375,6171.875
3378.90625,4062.5,6176.7578125
3393.5546875,4047.8515625,6171.875
3393.5546875,4057.6171875,6191.40625
3388.671875,4067.3828125,6201.171875
3393.5546875,4067.3828125,6186.5234375
3403.3203125,4072.265625,6171.875
3403.3203125,4057.6171875,6191.40625
3427.734375,4077.1484375,6201.171875
3413.0859375,4077.1484375,6206.0546875
3403.3203125,4086.9140625,6206.0546875
3413.0859375,4072.265625,6235.3515625
3417.96875,4101.5625,6235.3515625
3427.734375,4086.9140625,6225.5859375
3422.8515625,4067.3828125,6240.234375
3417.96875,4067.3828125,6230.46875
3432.6171875,4072.265625,6254.8828125
3432.6171875,4052.734375,6274.4140625
3447.265625,4052.734375,6254.8828125
3417.96875,4033.203125,6264.6484375
3408.203125,4038.0859375,6284.1796875
3417.96875,4047.8515625,6269.53125
3417.96875,4028.3203125,6274.4140625
3408.203125,4018.5546875,6264.6484375
3413.0859375,4028.3203125,6289.0625
3413.0859375,4018.5546875,6289.0625
3408.203125,3999.0234375,6313.4765625
3408.203125,4003.90625,6298.828125
3378.90625,4003.90625,6284.1796875
3378.90625,3984.375,6284.1796875
3388.671875,3989.2578125,6298.828125
3403.3203125,3979.4921875,6274.4140625
3383.7890625,3999.0234375,6264.6484375
3378.90625,3974.609375,6274.4140625
3378.90625,3989.2578125,6259.765625
3374.0234375,3959.9609375,6259.765625
3374.0234375,3979.4921875,6240.234375
3364.2578125,3969.7265625,6259.765625
3354.4921875,3969.7265625,6230.46875
3364.2578125,3979.4921875,6240.234375
3369.140625,3984.375,6225.5859375
3378.90625,3984.375,6230.46875
3364.2578125,3979.4921875,6196.2890625
3344.7265625,3984.375,6201.171875
3359.375,3994.140625,6210.9375
3359.375,3969.7265625,6201.171875
3354.4921875,3994.140625,6191.40625
3364.2578125,4003.90625,6210.9375
3369.140625,4013.671875,6201.171875
3378.90625,4018.5546875,6162.109375
3364.2578125,4018.5546875,6171.875
3369.140625,4028.3203125,6176.7578125
3369.140625,4018.5546875,6206.0546875
3374.0234375,4028.3203125,6166.9921875
3393.5546875,4018.5546875,6171.875
3383.7890625,4018.5546875,6152.34375
3388.671875,4038.0859375,6171.875
3388.671875,4033.203125,6171.875
3408.203125,4047.8515625,6176.7578125
3403.3203125,4042.96875,6176.7578125
3398.4375,4042.96875,6171.875
3408.203125,4047.8515625,6191.40625
3422.8515625,4067.3828125,6157.2265625
3417.96875,4067.3828125,6191.40625
3427.734375,4052.734375,6206.0546875
3422.8515625,4042.96875,6210.9375
3413.0859375,4062.5,6210.9375
3427.734375,4072.265625,6225.5859375
3427.734375,4057.6171875,6220.703125
3413.0859375,4067.3828125,6210.9375
3442.3828125,4057.6171875,6230.46875
3447.265625,4062.5,6240.234375
3432.6171875,4057.6171875,6274.4140625
3437.5,4057.6171875,6250.0
3447.265625,4042.96875,6254.8828125
3427.734375,4023.4375,6250.0
3437.5,4033.203125,6279.296875
3432.6171875,4028.3203125,6279.296875
3422.8515625,4057.6171875,6269.53125
3422.8515625,4018.5546875,6274.4140625
3417.96875,4013.671875,6279.296875
3422.8515625,4008.7890625,6284.1796875
3403.3203125,4013.671875,6313.4765625
3398.4375,4003.90625,6323.2421875
3393.5546875,3984.375,6308.59375
3388.671875,3974.609375,6279.296875
3378.90625,3979.4921875,6308.59375
3383.7890625,3984.375,6308.59375
3369.140625,3945.3125,6303.7109375
3383.7890625,3964.84375,6298.828125
3369.140625,3974.609375,6293.9453125
3378.90625,3974.609375,6274.4140625
3374.0234375,3955.078125,6269.53125
3378.90625,3959.9609375,6259.765625
3388.671875,3950.1953125,6230.46875
3369.140625,3950.1953125,6250.0
3344.7265625,3955.078125,6240.234375
3339.84375,3974.609375,6245.1171875
3354.4921875,3979.4921875,6235.3515625
3344.7265625,3984.375,6240.234375
3339.84375,3989.2578125,6206.0546875
3349.609375,3984.375,6225.5859375
3349.609375,3999.0234375,6225.5859375
3359.375,4013.671875,6220.703125
3325.1953125,4013.671875,6201.171875
3344.7265625,3994.140625,6186.5234375
3354.4921875,4008.7890625,6201.171875
3349.609375,4018.5546875,6206.0546875
3349.609375,4047.8515625,6206.0546875
3364.2578125,4013.671875,6181.640625
3378.90625,4028.3203125,6181.640625
3383.7890625,4018.5546875,6176.7578125
3374.0234375,4042.96875,6171.875
3398.4375,4028.3203125,6181.640625
3398.4375,4033.203125,6181.640625
3398.4375,4023.4375,6176.7578125
3383.7890625,4033.203125,6191.40625
3408.203125,4047.8515625,6196.2890625
3398.4375,4033.203125,6235.3515625
3413.0859375,4042.96875,6210.9375
3378.90625,4067.3828125,6230.46875
3388.671875,4057.6171875,6215.8203125
3413.0859375,4062.5,6225.5859375
3413.0859375,4067.3828125,6220.703125
3398.4375,4086.9140625,6230.46875
3422.8515625,4057.6171875,6245.1171875
3422.8515625,4062.5,6254.8828125
3427.734375,4072.265625,6250.0
3432.6171875,4062.5,6235.3515625
3447.265625,4062.5,6250.0
3437.5,4052.734375,6269.53125
3452.1484375,4062.5,6254.8828125
3437.5,4042.96875,6269.53125
3422.8515625,4052.734375,6269.53125
3442.3828125,4042.96875,6284.1796875
3408.203125,4038.0859375,6274.4140625
3408.203125,4023.4375,6298.828125
3378.90625,4023.4375,6289.0625
3393.5546875,3994.140625,6303.7109375
3388.671875,4013.671875,6308.59375
3388.671875,4013.671875,6303.7109375
3398.4375,3999.0234375,6318.359375
3383.7890625,3994.140625,6313.4765625
3369.140625,3989.2578125,6323.2421875
3344.7265625,3984.375,6308.59375
3364.2578125,4003.90625,6308.59375
3378.90625,3969.7265625,6289.0625
3334.9609375,3984.375,6284.1796875
3354.4921875,3950.1953125,6279.296875
3364.2578125,3959.9609375,6269.53125
3369.140625,3969.7265625,6254.8828125
3369.140625,3994.140625,6279.296875
3369.140625,3974.609375,6254.8828125
3359.375,3974.609375,6245.1171875
3359.375,3999.0234375,6225.5859375
3349.609375,3984.375,6225.5859375
3344.7265625,3979.4921875,6225.5859375
3330.078125,3969.7265625,6220.703125
3349.609375,4018.5546875,6196.2890625
3364.2578125,4008.7890625,6210.9375
3359.375,4008.7890625,6196.2890625
3359.375,4003.90625,6230.46875
3344.7265625,4008.7890625,6186.5234375
3364.2578125,4028.3203125,6196.2890625
3369.140625,4023.4375,6171.875
3369.140625,4033.203125,6201.171875
3369.140625,4023.4375,6186.5234375
3359.375,4052.734375,6176.7578125
3388.671875,4047.8515625,6191.40625
3398.4375,4042.96875,6181.640625
3388.671875,4038.0859375,6176.7578125
3378.90625,4033.203125,6181.640625
3378.90625,4047.8515625,6176.7578125
3398.4375,4052.734375,6206.0546875
3398.4375,4057.6171875,6206.0546875
3388.671875,4052.734375,6201.171875
3408.203125,4052.734375,6201.171875
3417.96875,4067.3828125,6210.9375
3413.0859375,4067.3828125,6235.3515625
3413.0859375,4072.265625,6220.703125
3413.0859375,4086.9140625,6220.703125
3432.6171875,4023.4375,6254.8828125
3432.6171875,4072.265625,6235.3515625
3427.734375,4057.6171875,6240.234375
3427.734375,4062.5,6250.0
3417.96875,4062.5,6254.8828125
3442.3828125,4052.734375,6250.0
3432.6171875,4033.203125,6269.53125
3393.5546875,4033.203125,6264.6484375
3422.8515625,4033.203125,6254.8828125
3417.96875,4038.0859375,6274.4140625
3408.203125,4023.4375,6254.8828125
3398.4375,4013.671875,6284.1796875
3413.0859375,4033.203125,6284.1796875
3388.671875,4018.5546875,6298.828125
3408.203125,4008.7890625,6303.7109375
3378.90625,3999.0234375,6298.828125
3378.90625,4008.7890625,6289.0625
3393.5546875,4013.671875,6308.59375
3378.90625,4003.90625,6318.359375
3398.4375,3959.9609375,6313.4765625
3369.140625,3969.7265625,6259.765625
3374.0234375,3940.4296875,6293.9453125
3374.0234375,3959.9609375,6289.0625
3374.0234375,3969.7265625,6284.1796875
3354.4921875,3979.4921875,6269.53125
3359.375,3964.84375,6254.8828125
3349.609375,3974.609375,6250.0
3369.140625,3974.609375,6279.296875
3334.9609375,3974.609375,6259.765625
3330.078125,3979.4921875,6235.3515625
3349.609375,3959.9609375,6240.234375
3339.84375,3984.375,6230.46875
3339.84375,3984.375,6210.9375
3339.84375,4013.671875,6186.5234375
3339.84375,3994.140625,6206.0546875
3334.9609375,4008.7890625,6215.8203125
3349.609375,4013.671875,6186.5234375
3349.609375,4023.4375,6210.9375
3364.2578125,4003.90625,6201.171875
3398.4375,4023.4375,6196.2890625
3369.140625,4018.5546875,6166.9921875
3354.4921875,4033.203125,6176.7578125
3374.0234375,4018.5546875,6176.7578125
3393.5546875,4042.96875,6191.40625
3388.671875,4033.203125,6166.9921875
3378.90625,4042.96875,6171.875
3364.2578125,4057.6171875,6162.109375
3369.140625,4042.96875,6196.2890625
3378.90625,4042.96875,6186.5234375
3417.96875,4057.6171875,6181.640625
3393.5546875,4077.1484375,6186.5234375
3393.5546875,4057.6171875,6206.0546875
3408.203125,4082.03125,6215.8203125
3398.4375,4047.8515625,6230.46875
3388.671875,4072.265625,6235.3515625
3413.0859375,4082.03125,6235.3515625
3417.96875,4096.6796875,6230.46875
3408.203125,4086.9140625,6225.5859375
3403.3203125,4072.265625,6240.234375
3388.671875,4082.03125,6250.0
3408.203125,4057.6171875,6245.1171875
3422.8515625,4052.734375,6250.0
3422.8515625,4047.8515625,6250.0
3422.8515625,4052.734375,6289.0625
3417.96875,4042.96875,6250.0
3422.8515625,4033.203125,6259.765625
3422.8515625,4003.90625,6259.765625
3388.671875,4018.5546875,6274.4140625
3383.7890625,4018.5546875,6298.828125
3403.3203125,4008.7890625,6284.1796875
3378.90625,4023.4375,6293.9453125
3378.90625,4013.671875,6293.9453125
3369.140625,4013.671875,6308.59375
3378.90625,3999.0234375,6289.0625
3374.0234375,4013.671875,6303.7109375
3369.140625,3989.2578125,6323.2421875
3354.4921875,3974.609375,6337.890625
3364.2578125,3979.4921875,6308.59375
3349.609375,3984.375,6289.0625
3330.078125,3974.609375,6284.1796875
3344.7265625,3974.609375,6274.4140625
3359.375,3959.9609375,6269.53125
3339.84375,3950.1953125,6254.8828125
3354.4921875,3955.078125,6269.53125
3330.078125,3959.9609375,6250.0
3330.078125,3964.84375,6235.3515625
3339.84375,3984.375,6264.6484375
3334.9609375,3974.609375,6230.46875
3325.1953125,3979.4921875,6225.5859375
3325.1953125,4008.7890625,6215.8203125
3325.1953125,3989.2578125,6230.46875
3330.078125,4003.90625,6206.0546875
3339.84375,3989.2578125,6220.703125
3349.609375,4013.671875,6215.8203125
3339.84375,4003.90625,6201.171875
3354.4921875,4013.671875,6191.40625
3378.90625,4023.4375,6157.2265625
3378.90625,4028.3203125,6196.2890625
3349.609375,4013.671875,6186.5234375
3339.84375,4003.90625,6171.875
3354.4921875,4028.3203125,6191.40625
3374.0234375,4042.96875,6176.7578125
3398.4375,4042.96875,6201.171875
3374.0234375,4047.8515625,6210.9375
3383.7890625,4052.734375,6196.2890625
3388.671875,4057.6171875,6191.40625
3364.2578125,4072.265625,6171.875
3403.3203125,4077.1484375,6210.9375
3398.4375,4062.5,6225.5859375
3388.671875,4062.5,6230.46875
3378.90625,4067.3828125,6230.46875
3408.203125,4062.5,6225.5859375
3432.6171875,4082.03125,6240.234375
3427.734375,4067.3828125,6250.0
3417.96875,4082.03125,6254.8828125
3417.96875,4067.3828125,6254.8828125
3432.6171875,4077.1484375,6250.0
3427.734375,4052.734375,6254.8828125
3447.265625,4042.96875,6269.53125
3408.203125,4028.3203125,6259.765625
3422.8515625,4042.96875,6274.4140625
3408.203125,4038.0859375,6279.296875
3437.5,4033.203125,6284.1796875
3413.0859375,4033.203125,6298.828125
3417.96875,4018.5546875,6303.7109375
3403.3203125,4018.5546875,6303.7109375
3398.4375,3999.0234375,6289.0625
3383.7890625,3999.0234375,6303.7109375
3383.7890625,4003.90625,6298.828125
3388.671875,3999.0234375,6342.7734375
3398.4375,3999.0234375,6333.0078125
3374.0234375,3994.140625,6333.0078125
3388.671875,3994.140625,6323.2421875
3354.4921875,3994.140625,6318.359375
3354.4921875,3969.7265625,6313.4765625
3354.4921875,3964.84375,6293.9453125
3339.84375,3964.84375,6289.0625
3359.375,3974.609375,6279.296875
3364.2578125,3959.9609375,6269.53125
3359.375,3945.3125,6274.4140625
3354.4921875,3964.84375,6264.6484375
3359.375,3969.7265625,6274.4140625
3359.375,3984.375,6245.1171875
3349.609375,3989.2578125,6250.0
3334.9609375,3984.375,6230.46875
3325.1953125,3979.4921875,6230.46875
3344.7265625,3984.375,6220.703125
3339.84375,3989.2578125,6220.703125
3349.609375,3989.2578125,6220.703125
3364.2578125,4008.7890625,6201.171875
3349.609375,4008.7890625,6201.171875
3359.375,3999.0234375,6201.171875
3339.84375,4047.8515625,6171.875
3369.140625,4023.4375,6196.2890625
3359.375,4038.0859375,6191.40625
3364.2578125,4028.3203125,6196.2890625
3374.0234375,4028.3203125,6181.640625
3383.7890625,4033.203125,6181.640625
3374.0234375,4033.203125,6196.2890625
3374.0234375,4008.7890625,6215.8203125
3383.7890625,4047.8515625,6191.40625
3378.90625,4052.734375,6210.9375
3408.203125,4033.203125,6215.8203125
3393.5546875,4033.203125,6206.0546875
3393.5546875,4057.6171875,6225.5859375
3388.671875,4052.734375,6225.5859375
3393.5546875,4067.3828125,6210.9375
3393.5546875,4067.3828125,6235.3515625
3413.0859375,4057.6171875,6250.0
3427.734375,4082.03125,6250.0
3427.734375,4067.3828125,6250.0
3432.6171875,4057.6171875,6245.1171875
3437.5,4096.6796875,6250.0
3427.734375,4052.734375,6269.53125
3432.6171875,4042.96875,6269.53125
3432.6171875,4057.6171875,6289.0625
3437.5,4028.3203125,6274.4140625
3427.734375,4042.96875,6269.53125
3398.4375,4033.203125,6264.6484375
3422.8515625,4018.5546875,6269.53125
3413.0859375,4038.0859375,6293.9453125
3403.3203125,3989.2578125,6293.9453125
3398.4375,4028.3203125,6293.9453125
3398.4375,3994.140625,6313.4765625
3403.3203125,4003.90625,6303.7109375
3388.671875,3999.0234375,6313.4765625
3378.90625,3989.2578125,6318.359375
3369.140625,3994.140625,6337.890625
3413.0859375,3984.375,6328.125
3369.140625,3969.7265625,6328.125
3364.2578125,3984.375,6313.4765625
3364.2578125,3979.4921875,6308.59375
3344.7265625,3979.4921875,6274.4140625
3339.84375,3969.7265625,6298.828125
3349.609375,3959.9609375,6274.4140625
3349.609375,3959.9609375,6279.296875
3349.609375,3940.4296875,6264.6484375
3344.7265625,3959.9609375,6264.6484375
3378.90625,3969.7265625,6264.6484375
3339.84375,3955.078125,6250.0
3349.609375,3955.078125,6254.8828125
3334.9609375,3969.7265625,6235.3515625
3344.7265625,3989.2578125,6250.0
3334.9609375,3984.375,6215.8203125
3344.7265625,3989.2578125,6225.5859375
3354.4921875,3955.078125,6230.46875
3344.7265625,4023.4375,6201.171875
3374.0234375,3999.0234375,6210.9375
3334.9609375,4013.671875,6191.40625
3369.140625,4008.7890625,6196.2890625
3364.2578125,4008.7890625,6186.5234375
3364.2578125,3994.140625,6181.640625
3364.2578125,4003.90625,6186.5234375
3383.7890625,4023.4375,6181.640625
3398.4375,4018.5546875,6181.640625
3398.4375,4052.734375,6191.40625
3413.0859375,4028.3203125,6186.5234375
3388.671875,4023.4375,6206.0546875
3378.90625,4038.0859375,6206.0546875
3388.671875,4028.3203125,6220.703125
3403.3203125,4047.8515625,6206.0546875
3417.96875,4042.96875,6215.8203125
3393.5546875,4052.734375,6220.703125
3408.203125,4057.6171875,6225.5859375
3403.3203125,4057.6171875,6230.46875
3408.203125,4086.9140625,6225.5859375
3417.96875,4067.3828125,6240.234375
3417.96875,4052.734375,6250.0
3437.5,4067.3828125,6254.8828125
3422.8515625,4062.5,6259.765625
3427.734375,4057.6171875,6264.6484375
3422.8515625,4042.96875,6254.8828125
3408.203125,4038.0859375,6274.4140625
3442.3828125,4023.4375,6259.765625
3442.3828125,4033.203125,6274.4140625
3447.265625,3999.0234375,6254.8828125
3432.6171875,4008.7890625,6284.1796875
3403.3203125,4018.5546875,6279.296875
3427.734375,3999.0234375,6289.0625
3398.4375,3989.2578125,6289.0625
3393.5546875,3999.0234375,6289.0625
3383.7890625,3989.2578125,6298.828125
3393.5546875,3999.0234375,6308.59375
3398.4375,3979.4921875,6323.2421875
3378.90625,3989.2578125,6308.59375
3374.0234375,3994.140625,6313.4765625
3378.90625,3969.7265625,6303.7109375
3369.140625,3969.7265625,6298.828125
3349.609375,3979.4921875,6298.828125
3369.140625,3964.84375,6279.296875
3354.4921875,3974.609375,6293.9453125
3378.90625,3984.375,6264.6484375
3369.140625,3964.84375,6254.8828125
3354.4921875,3959.9609375,6250.0
3339.84375,3955.078125,6250.0
3339.84375,3925.78125,6269.53125
3349.609375,3959.9609375,6220.703125
3354.4921875,3964.84375,6235.3515625
3334.9609375,3989.2578125,6225.5859375
3339.84375,3974.609375,6225.5859375
3354.4921875,3984.375,6206.0546875
3378.90625,3974.609375,6215.8203125
3359.375,3999.0234375,6201.171875
3354.4921875,3999.0234375,6191.40625
3369.140625,4003.90625,6196.2890625
3374.0234375,3984.375,6171.875
3364.2578125,4013.671875,6186.5234375
3378.90625,4013.671875,6176.7578125
3393.5546875,4023.4375,6171.875
3383.7890625,4013.671875,6186.5234375
3383.7890625,4008.7890625,6162.109375
3378.90625,4033.203125,6171.875
3364.2578125,4028.3203125,6166.9921875
3393.5546875,4038.0859375,6176.7578125
3378.90625,4042.96875,6176.7578125
3393.5546875,4038.0859375,6176.7578125
3383.7890625,4047.8515625,6196.2890625
3403.3203125,4057.6171875,6186.5234375
3403.3203125,4091.796875,6201.171875
3403.3203125,4067.3828125,6196.2890625
3403.3203125,4062.5,6210.9375
3383.7890625,4062.5,6230.46875
3413.0859375,4062.5,6235.3515625
3417.96875,4086.9140625,6235.3515625
3422.8515625,4077.1484375,6230.46875
3432.6171875,4072.265625,6269.53125
3452.1484375,4047.8515625,6250.0
3442.3828125,4042.96875,6254.8828125
3437.5,4042.96875,6264.6484375
3457.03125,4052.734375,6254.8828125
3432.6171875,4038.0859375,6264.6484375
3442.3828125,4028.3203125,6254.8828125
3422.8515625,4013.671875,6264.6484375
3417.96875,4013.671875,6279.296875
3437.5,4008.7890625,6284.1796875
3417.96875,4023.4375,6293.9453125
3408.203125,4013.671875,6279.296875
3403.3203125,3994.140625,6284.1796875
3398.4375,3984.375,6293.9453125
3393.5546875,3989.2578125,6318.359375
3398.4375,3994.140625,6303.7109375
3403.3203125,3974.609375,6318.359375
3383.7890625,3994.140625,6308.59375
3388.671875,3979.4921875,6293.9453125
3364.2578125,3974.609375,6279.296875
3364.2578125,3984.375,6284.1796875
3374.0234375,3984.375,6289.0625
3369.140625,3984.375,6269.53125
3374.0234375,3964.84375,6303.7109375
3349.609375,3974.609375,6259.765625
3349.609375,3979.4921875,6230.46875
3364.2578125,3955.078125,6250.0
3339.84375,3979.4921875,6235.3515625
3325.1953125,3969.7265625,6240.234375
3330.078125,3994.140625,6235.3515625
3344.7265625,3974.609375,6235.3515625
3344.7265625,3999.0234375,6225.5859375
3383.7890625,3994.140625,6206.0546875
3374.0234375,4018.5546875,6225.5859375
3359.375,3994.140625,6201.171875
3359.375,4008.7890625,6201.171875
3354.4921875,4013.671875,6191.40625
3364.2578125,4013.671875,6181.640625
3374.0234375,4003.90625,6186.5234375
3378.90625,4023.4375,6196.2890625
3364.2578125,4038.0859375,6157.2265625
3393.5546875,4028.3203125,6176.7578125
3427.734375,4023.4375,6166.9921875
3398.4375,4038.0859375,6166.9921875
3388.671875,4038.0859375,6191.40625
3398.4375,4047.8515625,6181.640625
3413.0859375,4082.03125,6191.40625
3413.0859375,4052.734375,6191.40625
3393.5546875,4052.734375,6196.2890625
3398.4375,4062.5,6201.171875
3427.734375,4067.3828125,6215.8203125
3422.8515625,4072.265625,6206.0546875
3427.734375,4067.3828125,6215.8203125
3417.96875,4101.5625,6235.3515625
3408.203125,4062.5,6220.703125
3427.734375,4082.03125,6235.3515625
3432.6171875,4067.3828125,6240.234375
3417.96875,4067.3828125,6245.1171875
3432.6171875,4047.8515625,6245.1171875
3427.734375,4047.8515625,6254.8828125
3432.6171875,4042.96875,6250.0
3447.265625,4028.3203125,6264.6484375
3442.3828125,4023.4375,6274.4140625
3427.734375,4052.734375,6269.53125
3422.8515625,4028.3203125,6289.0625
3422.8515625,4018.5546875,6274.4140625
3413.0859375,4003.90625,6298.828125
3413.0859375,4028.3203125,6279.296875
3393.5546875,4008.7890625,6293.9453125
3417.96875,3999.0234375,6293.9453125
3393.5546875,3994.140625,6303.7109375
3403.3203125,3999.0234375,6293.9453125
3393.5546875,3994.140625,6303.7109375
3393.5546875,3989.2578125,6308.59375
3378.90625,3984.375,6289.0625
3369.140625,3969.7265625,6289.0625
3374.0234375,3974.609375,6269.53125
3383.7890625,3974.609375,6264.6484375
3364.2578125,3974.609375,6264.6484375
3374.0234375,3955.078125,6259.765625
3364.2578125,3955.078125,6250.0
3354.4921875,3959.9609375,6245.1171875
3378.90625,3964.84375,6240.234375
3359.375,3974.609375,6235.3515625
3359.375,3989.2578125,6235.3515625
3334.9609375,3984.375,6215.8203125
3344.7265625,3979.4921875,6230.46875
3334.9609375,3969.7265625,6210.9375
3354.4921875,3989.2578125,6220.703125
3349.609375,4003.90625,6235.3515625
3364.2578125,3989.2578125,6196.2890625
3364.2578125,3994.140625,6191.40625
3354.4921875,4018.5546875,6191.40625
3378.90625,4008.7890625,6176.7578125
3374.0234375,3994.140625,6191.40625
3417.96875,4018.5546875,6171.875
3408.203125,4013.671875,6191.40625
3393.5546875,4033.203125,6162.109375
3393.5546875,4023.4375,6162.109375
3378.90625,4052.734375,6137.6953125
3393.5546875,4033.203125,6171.875
3393.5546875,4033.203125,6176.7578125
3408.203125,4033.203125,6181.640625
3417.96875,4052.734375,6191.40625
3403.3203125,4052.734375,6191.40625
3413.0859375,4052.734375,6196.2890625
3427.734375,4067.3828125,6210.9375
3437.5,4062.5,6201.171875
3432.6171875,4077.1484375,6220.703125
3442.3828125,4067.3828125,6225.5859375
3417.96875,4082.03125,6220.703125
3422.8515625,4091.796875,6240.234375
3413.0859375,4057.6171875,6206.0546875
3422.8515625,4077.1484375,6225.5859375
3427.734375,4057.6171875,6240.234375
3432.6171875,4067.3828125,6235.3515625
3437.5,4052.734375,6269.53125
3447.265625,4042.96875,6250.0
3437.5,4047.8515625,6254.8828125
3437.5,4057.6171875,6264.6484375
3437.5,4033.203125,6259.765625
3442.3828125,4042.96875,6274.4140625
3408.203125,4052.734375,6274.4140625
3413.0859375,4018.5546875,6264.6484375
3408.203125,4018.5546875,6289.0625
3417.96875,4003.90625,6289.0625
3398.4375,4003.90625,6289.0625
3398.4375,3994.140625,6289.0625
3408.203125,3999.0234375,6308.59375
3408.203125,3994.140625,6318.359375
3393.5546875,3979.4921875,6313.4765625
3383.7890625,3974.609375,6298.828125
3339.84375,4008.7890625,6308.59375
3364.2578125,3994.140625,6274.4140625
3359.375,3979.4921875,6274.4140625
3359.375,3969.7265625,6269.53125
3369.140625,3984.375,6259.765625
3349.609375,3955.078125,6245.1171875
3378.90625,3964.84375,6245.1171875
3339.84375,3959.9609375,6220.703125
3354.4921875,3959.9609375,6254.8828125
3339.84375,3974.609375,6230.46875
3349.609375,3984.375,6259.765625
3344.7265625,3999.0234375,6220.703125
3334.9609375,3984.375,6220.703125
3344.7265625,4008.7890625,6206.0546875
3344.7265625,3999.0234375,6201.171875
3339.84375,3999.0234375,6196.2890625
3344.7265625,3989.2578125,6196.2890625
3378.90625,4008.7890625,6196.2890625
3374.0234375,4013.671875,6196.2890625
3359.375,4013.671875,6181.640625
3364.2578125,4038.0859375,6162.109375
3383.7890625,4018.5546875,6176.7578125
3374.0234375,4018.5546875,6166.9921875
3383.7890625,4008.7890625,6157.2265625
3417.96875,4018.5546875,6171.875
3374.0234375,4033.203125,6171.875
3369.140625,4038.0859375,6171.875
3393.5546875,4057.6171875,6176.7578125
3388.671875,4047.8515625,6196.2890625
3378.90625,4057.6171875,6191.40625
3413.0859375,4062.5,6191.40625
3417.96875,4062.5,6196.2890625
3417.96875,4052.734375,6206.0546875
3417.96875,4057.6171875,6210.9375
3422.8515625,4062.5,6220.703125
3427.734375,4072.265625,6225.5859375
3408.203125,4082.03125,6225.5859375
3422.8515625,4082.03125,6254.8828125
3432.6171875,4067.3828125,6250.0
3447.265625,4052.734375,6240.234375
3427.734375,4057.6171875,6250.0
3437.5,4033.203125,6259.765625
3442.3828125,4033.203125,6264.6484375
3447.265625,4072.265625,6250.0
3417.96875,4057.6171875,6279.296875
3408.203125,4052.734375,6293.9453125
3403.3203125,4023.4375,6284.1796875
3413.0859375,4028.3203125,6298.828125
3398.4375,4023.4375,6298.828125
3398.4375,4008.7890625,6289.0625
3388.671875,4003.90625,6293.9453125
3398.4375,4008.7890625,6303.7109375
3393.5546875,4003.90625,6289.0625
3388.671875,4013.671875,6293.9453125
3393.5546875,3989.2578125,6308.59375
3388.671875,3979.4921875,6303.7109375
3378.90625,3959.9609375,6303.7109375
3388.671875,3969.7265625,6289.0625
3374.0234375,3994.140625,6269.53125
3383.7890625,3984.375,6274.4140625
3374.0234375,3979.4921875,6254.8828125
3354.4921875,3959.9609375,6254.8828125
3334.9609375,3959.9609375,6245.1171875
3364.2578125,3945.3125,6215.8203125
3364.2578125,3950.1953125,6235.3515625
3359.375,3959.9609375,6245.1171875
