x1,x2,x3,x4,x5,x6
3403.3203125,3374.0234375,3530.2734375,4042.96875,4995.1171875,6308.59375
3437.5,3374.0234375,3535.15625,4047.8515625,4995.1171875,6308.59375
3427.734375,3388.671875,3525.390625,4057.6171875,4985.3515625,6293.9453125
3442.3828125,3383.7890625,3544.921875,4052.734375,4995.1171875,6298.828125
3432.6171875,3378.90625,3535.15625,4077.1484375,4965.8203125,6279.296875
3437.5,3403.3203125,3574.21875,4072.265625,4985.3515625,6279.296875
3452.1484375,3403.3203125,3554.6875,4096.6796875,4970.703125,6274.4140625
3442.3828125,3388.671875,3554.6875,4077.1484375,4960.9375,6274.4140625
3457.03125,3388.671875,3544.921875,4077.1484375,4970.703125,6259.765625
3422.8515625,3383.7890625,3559.5703125,4091.796875,4970.703125,6245.1171875
3437.5,3398.4375,3569.3359375,4067.3828125,4965.8203125,6259.765625
3437.5,3388.671875,3559.5703125,4072.265625,4965.8203125,6264.6484375
3447.265625,3393.5546875,3574.21875,4072.265625,4956.0546875,6240.234375
3432.6171875,3422.8515625,3564.453125,4086.9140625,4941.40625,6245.1171875
3437.5,3403.3203125,3554.6875,4091.796875,4960.9375,6235.3515625
3413.0859375,3408.203125,3525.390625,4086.9140625,4951.171875,6240.234375
3437.5,3437.5,3535.15625,4042.96875,4960.9375,6259.765625
3422.8515625,3417.96875,3530.2734375,4067.3828125,4970.703125,6235.3515625
3398.4375,3417.96875,3530.2734375,4052.734375,4951.171875,6230.46875
3383.7890625,3427.734375,3530.2734375,4067.3828125,4965.8203125,6245.1171875
3393.5546875,3427.734375,3525.390625,4057.6171875,4970.703125,6225.5859375
3393.5546875,3427.734375,3520.5078125,4062.5,4985.3515625,6230.46875
3388.671875,3437.5,3530.2734375,4062.5,4970.703125,6235.3515625
3378.90625,3442.3828125,3525.390625,4033.203125,4965.8203125,6230.46875
3383.7890625,3447.265625,3505.859375,4052.734375,4990.234375,6235.3515625
3388.671875,3447.265625,3505.859375,4047.8515625,4975.5859375,6245.1171875
3364.2578125,3466.796875,3486.328125,4018.5546875,5004.8828125,6254.8828125
3359.375,3452.1484375,3481.4453125,4033.203125,5000.0,6245.1171875
3364.2578125,3452.1484375,3476.5625,4033.203125,4990.234375,6250.0
3378.90625,3457.03125,3486.328125,4023.4375,5009.765625,6264.6484375
3378.90625,3476.5625,3481.4453125,4023.4375,4995.1171875,6259.765625
3378.90625,3466.796875,3481.4453125,4013.671875,5009.765625,6279.296875
3359.375,3457.03125,3471.6796875,4038.0859375,5019.53125,6279.296875
3354.4921875,3491.2109375,3471.6796875,4038.0859375,5034.1796875,6279.296875
3359.375,3452.1484375,3466.796875,4003.90625,5034.1796875,6279.296875
3354.4921875,3457.03125,3442.3828125,4003.90625,5039.0625,6289.0625
3344.7265625,3452.1484375,3481.4453125,4028.3203125,5043.9453125,6284.1796875
3359.375,3447.265625,3471.6796875,4008.7890625,5063.4765625,6298.828125
3354.4921875,3447.265625,3461.9140625,4003.90625,5043.9453125,6308.59375
3330.078125,3432.6171875,3471.6796875,3999.0234375,5053.7109375,6303.7109375
3364.2578125,3422.8515625,3471.6796875,4003.90625,5043.9453125,6318.359375
3364.2578125,3422.8515625,3457.03125,3999.0234375,5048.828125,6298.828125
3344.7265625,3408.203125,3452.1484375,4003.90625,5068.359375,6347.65625
3354.4921875,3437.5,3471.6796875,4023.4375,5058.59375,6313.4765625
3374.0234375,3422.8515625,3471.6796875,4003.90625,5073.2421875,6328.125
3378.90625,3417.96875,3500.9765625,4028.3203125,5073.2421875,6328.125
3393.5546875,3417.96875,3486.328125,4047.8515625,5063.4765625,6328.125
3378.90625,3413.0859375,3486.328125,4038.0859375,5068.359375,6337.890625
3383.7890625,3408.203125,3500.9765625,4023.4375,5078.125,6347.65625
3403.3203125,3403.3203125,3505.859375,4033.203125,5063.4765625,6362.3046875
3388.671875,3383.7890625,3466.796875,4042.96875,5029.296875,6362.3046875
3413.0859375,3403.3203125,3486.328125,4047.8515625,5043.9453125,6308.59375
3403.3203125,3383.7890625,3505.859375,4042.96875,5034.1796875,6367.1875
3393.5546875,3388.671875,3525.390625,4042.96875,5039.0625,6337.890625
3408.203125,3393.5546875,3530.2734375,4057.6171875,5039.0625,6337.890625
3422.8515625,3398.4375,3500.9765625,4038.0859375,5029.296875,6323.2421875
3408.203125,3383.7890625,3520.5078125,4052.734375,5019.53125,6313.4765625
3427.734375,3374.0234375,3520.5078125,4062.5,5024.4140625,6308.59375
3427.734375,3383.7890625,3496.09375,4072.265625,5000.0,6308.59375
3413.0859375,3383.7890625,3530.2734375,4077.1484375,4985.3515625,6298.828125
3427.734375,3388.671875,3544.921875,4077.1484375,4990.234375,6298.828125
3432.6171875,3378.90625,3549.8046875,4096.6796875,4990.234375,6298.828125
3437.5,3393.5546875,3564.453125,4096.6796875,5000.0,6318.359375
3432.6171875,3413.0859375,3549.8046875,4067.3828125,4985.3515625,6298.828125
3447.265625,3398.4375,3554.6875,4086.9140625,4995.1171875,6274.4140625
3452.1484375,3388.671875,3559.5703125,4086.9140625,4985.3515625,6284.1796875
3442.3828125,3393.5546875,3579.1015625,4067.3828125,4960.9375,6284.1796875
3461.9140625,3388.671875,3559.5703125,4101.5625,4960.9375,6269.53125
3457.03125,3417.96875,3564.453125,4101.5625,4970.703125,6279.296875
3481.4453125,3422.8515625,3569.3359375,4106.4453125,4965.8203125,6269.53125
3452.1484375,3422.8515625,3564.453125,4125.9765625,4931.640625,6264.6484375
3457.03125,3432.6171875,3559.5703125,4101.5625,4946.2890625,6284.1796875
3437.5,3403.3203125,3535.15625,4086.9140625,4951.171875,6240.234375
3422.8515625,3422.8515625,3549.8046875,4096.6796875,4960.9375,6240.234375
3413.0859375,3422.8515625,3510.7421875,4086.9140625,4960.9375,6240.234375
3413.0859375,3417.96875,3500.9765625,4067.3828125,4970.703125,6230.46875
3403.3203125,3408.203125,3515.625,4086.9140625,4975.5859375,6230.46875
3413.0859375,3417.96875,3515.625,4067.3828125,4995.1171875,6235.3515625
3398.4375,3442.3828125,3496.09375,4062.5,4980.46875,6230.46875
3398.4375,3437.5,3505.859375,4052.734375,4990.234375,6250.0
3388.671875,3442.3828125,3500.9765625,4082.03125,4990.234375,6250.0
3378.90625,3437.5,3486.328125,4057.6171875,4985.3515625,6250.0
3383.7890625,3447.265625,3505.859375,4052.734375,5004.8828125,6230.46875
3374.0234375,3461.9140625,3496.09375,4038.0859375,5009.765625,6259.765625
3374.0234375,3452.1484375,3481.4453125,4047.8515625,5004.8828125,6254.8828125
3374.0234375,3461.9140625,3520.5078125,4047.8515625,5004.8828125,6264.6484375
3388.671875,3447.265625,3471.6796875,4023.4375,5014.6484375,6259.765625
3369.140625,3461.9140625,3491.2109375,4033.203125,5029.296875,6259.765625
3374.0234375,3457.03125,3481.4453125,4052.734375,5019.53125,6269.53125
3349.609375,3520.5078125,3481.4453125,4028.3203125,5048.828125,6279.296875
3378.90625,3447.265625,3471.6796875,4042.96875,5029.296875,6298.828125
3354.4921875,3471.6796875,3481.4453125,4033.203125,5034.1796875,6298.828125
3364.2578125,3442.3828125,3466.796875,4038.0859375,5039.0625,6308.59375
3359.375,3457.03125,3461.9140625,4042.96875,5048.828125,6318.359375
3354.4921875,3437.5,3481.4453125,4033.203125,5034.1796875,6313.4765625
3320.3125,3427.734375,3461.9140625,4013.671875,5058.59375,6313.4765625
3354.4921875,3437.5,3491.2109375,3999.0234375,5053.7109375,6318.359375
3364.2578125,3417.96875,3457.03125,4013.671875,5043.9453125,6318.359375
3374.0234375,3408.203125,3471.6796875,4018.5546875,5073.2421875,6323.2421875
3369.140625,3417.96875,3496.09375,4028.3203125,5078.125,6342.7734375
3383.7890625,3417.96875,3481.4453125,4023.4375,5083.0078125,6352.5390625
3393.5546875,3403.3203125,3496.09375,4042.96875,5068.359375,6342.7734375
3432.6171875,3417.96875,3486.328125,4038.0859375,5078.125,6328.125
3403.3203125,3403.3203125,3491.2109375,4042.96875,5097.65625,6357.421875
3398.4375,3403.3203125,3496.09375,4052.734375,5083.0078125,6362.3046875
3398.4375,3408.203125,3500.9765625,4038.0859375,5068.359375,6362.3046875
3408.203125,3417.96875,3500.9765625,4082.03125,5048.828125,6362.3046875
3417.96875,3393.5546875,3525.390625,4057.6171875,5073.2421875,6376.953125
3417.96875,3388.671875,3520.5078125,4062.5,5039.0625,6386.71875
3408.203125,3398.4375,3515.625,4067.3828125,5019.53125,6372.0703125
3432.6171875,3378.90625,3515.625,4077.1484375,5034.1796875,6367.1875
3422.8515625,3378.90625,3525.390625,4057.6171875,5029.296875,6333.0078125
3447.265625,3369.140625,3530.2734375,4082.03125,5019.53125,6337.890625
3442.3828125,3388.671875,3530.2734375,4062.5,5014.6484375,6333.0078125
3442.3828125,3383.7890625,3525.390625,4106.4453125,4995.1171875,6323.2421875
3447.265625,3383.7890625,3554.6875,4082.03125,5009.765625,6318.359375
3452.1484375,3369.140625,3564.453125,4130.859375,5014.6484375,6308.59375
3447.265625,3388.671875,3535.15625,4111.328125,4990.234375,6313.4765625
3447.265625,3378.90625,3540.0390625,4101.5625,4985.3515625,6293.9453125
3437.5,3383.7890625,3544.921875,4116.2109375,4985.3515625,6337.890625
3442.3828125,3393.5546875,3544.921875,4116.2109375,4985.3515625,6313.4765625
3476.5625,3388.671875,3559.5703125,4106.4453125,4975.5859375,6303.7109375
3486.328125,3388.671875,3559.5703125,4106.4453125,4960.9375,6259.765625
3471.6796875,3388.671875,3579.1015625,4116.2109375,4965.8203125,6264.6484375
3476.5625,3398.4375,3569.3359375,4116.2109375,4941.40625,6289.0625
3457.03125,3393.5546875,3618.1640625,4121.09375,4965.8203125,6274.4140625
3452.1484375,3403.3203125,3583.984375,4106.4453125,4965.8203125,6269.53125
3461.9140625,3408.203125,3554.6875,4125.9765625,4941.40625,6264.6484375
3452.1484375,3408.203125,3564.453125,4121.09375,4965.8203125,6245.1171875
3442.3828125,3408.203125,3544.921875,4116.2109375,4951.171875,6254.8828125
3422.8515625,3422.8515625,3549.8046875,4116.2109375,4965.8203125,6240.234375
3432.6171875,3413.0859375,3540.0390625,4091.796875,4975.5859375,6250.0
3408.203125,3422.8515625,3525.390625,4106.4453125,4985.3515625,6235.3515625
3432.6171875,3437.5,3540.0390625,4106.4453125,4975.5859375,6245.1171875
3413.0859375,3417.96875,3520.5078125,4091.796875,4970.703125,6254.8828125
3442.3828125,3432.6171875,3505.859375,4072.265625,4985.3515625,6245.1171875
3422.8515625,3437.5,3530.2734375,4067.3828125,4990.234375,6240.234375
3417.96875,3432.6171875,3505.859375,4082.03125,5009.765625,6240.234375
3403.3203125,3447.265625,3525.390625,4057.6171875,4985.3515625,6259.765625
3388.671875,3437.5,3520.5078125,4077.1484375,5000.0,6250.0
3388.671875,3452.1484375,3510.7421875,4067.3828125,5000.0,6254.8828125
3403.3203125,3457.03125,3486.328125,4047.8515625,5019.53125,6279.296875
3374.0234375,3457.03125,3496.09375,4052.734375,5024.4140625,6259.765625
3369.140625,3481.4453125,3500.9765625,4042.96875,5019.53125,6274.4140625
3374.0234375,3461.9140625,3476.5625,4042.96875,5024.4140625,6284.1796875
3398.4375,3452.1484375,3471.6796875,4028.3203125,5019.53125,6289.0625
3374.0234375,3461.9140625,3486.328125,4038.0859375,5039.0625,6289.0625
3349.609375,3471.6796875,3471.6796875,4047.8515625,5053.7109375,6298.828125
3364.2578125,3447.265625,3471.6796875,4038.0859375,5043.9453125,6289.0625
3383.7890625,3447.265625,3476.5625,4033.203125,5039.0625,6328.125
3349.609375,3422.8515625,3476.5625,4013.671875,5039.0625,6323.2421875
3359.375,3442.3828125,3471.6796875,4033.203125,5043.9453125,6323.2421875
3359.375,3422.8515625,3471.6796875,4023.4375,5048.828125,6333.0078125
3388.671875,3408.203125,3471.6796875,4003.90625,5058.59375,6318.359375
3364.2578125,3408.203125,3481.4453125,4023.4375,5058.59375,6323.2421875
3364.2578125,3422.8515625,3447.265625,4018.5546875,5063.4765625,6333.0078125
3383.7890625,3422.8515625,3471.6796875,4038.0859375,5068.359375,6342.7734375
3398.4375,3408.203125,3486.328125,4047.8515625,5107.421875,6352.5390625
3408.203125,3427.734375,3486.328125,4038.0859375,5073.2421875,6337.890625
3408.203125,3403.3203125,3466.796875,4038.0859375,5087.890625,6352.5390625
3403.3203125,3383.7890625,3505.859375,4038.0859375,5083.0078125,6352.5390625
3403.3203125,3393.5546875,3496.09375,4042.96875,5083.0078125,6357.421875
3417.96875,3393.5546875,3481.4453125,4062.5,5063.4765625,6391.6015625
3408.203125,3388.671875,3500.9765625,4038.0859375,5048.828125,6357.421875
3417.96875,3393.5546875,3515.625,4077.1484375,5053.7109375,6357.421875
3442.3828125,3393.5546875,3535.15625,4062.5,5043.9453125,6367.1875
3432.6171875,3378.90625,3505.859375,4086.9140625,5053.7109375,6376.953125
3427.734375,3393.5546875,3530.2734375,4062.5,5058.59375,6352.5390625
3427.734375,3393.5546875,3530.2734375,4077.1484375,5024.4140625,6342.7734375
3452.1484375,3374.0234375,3520.5078125,4082.03125,5004.8828125,6352.5390625
3452.1484375,3374.0234375,3530.2734375,4062.5,5014.6484375,6342.7734375
3432.6171875,3388.671875,3544.921875,4082.03125,4995.1171875,6323.2421875
3447.265625,3383.7890625,3530.2734375,4096.6796875,5000.0,6323.2421875
3437.5,3374.0234375,3540.0390625,4121.09375,4995.1171875,6313.4765625
3432.6171875,3369.140625,3535.15625,4106.4453125,4975.5859375,6293.9453125
3427.734375,3364.2578125,3583.984375,4125.9765625,4990.234375,6293.9453125
3437.5,3403.3203125,3554.6875,4101.5625,4980.46875,6279.296875
3427.734375,3398.4375,3549.8046875,4096.6796875,4956.0546875,6279.296875
3447.265625,3393.5546875,3559.5703125,4101.5625,4965.8203125,6279.296875
3452.1484375,3398.4375,3559.5703125,4111.328125,4970.703125,6293.9453125
3471.6796875,3393.5546875,3564.453125,4111.328125,4970.703125,6284.1796875
3461.9140625,3398.4375,3569.3359375,4116.2109375,4960.9375,6254.8828125
3471.6796875,3393.5546875,3554.6875,4121.09375,4965.8203125,6279.296875
3442.3828125,3378.90625,3583.984375,4062.5,4956.0546875,6269.53125
3437.5,3413.0859375,3559.5703125,4121.09375,4956.0546875,6259.765625
3461.9140625,3413.0859375,3559.5703125,4086.9140625,4951.171875,6259.765625
3427.734375,3403.3203125,3540.0390625,4106.4453125,4946.2890625,6264.6484375
3417.96875,3408.203125,3520.5078125,4101.5625,4970.703125,6245.1171875
3417.96875,3427.734375,3544.921875,4096.6796875,4980.46875,6245.1171875
3417.96875,3432.6171875,3540.0390625,4086.9140625,4980.46875,6259.765625
3417.96875,3447.265625,3540.0390625,4047.8515625,4985.3515625,6245.1171875
3403.3203125,3442.3828125,3520.5078125,4091.796875,4975.5859375,6235.3515625
3403.3203125,3422.8515625,3535.15625,4072.265625,4990.234375,6284.1796875
3408.203125,3447.265625,3510.7421875,4052.734375,5000.0,6230.46875
3383.7890625,3437.5,3500.9765625,4072.265625,4985.3515625,6254.8828125
3417.96875,3442.3828125,3491.2109375,4062.5,5000.0,6245.1171875
3393.5546875,3442.3828125,3496.09375,4052.734375,4990.234375,6274.4140625
3388.671875,3437.5,3500.9765625,4042.96875,5034.1796875,6259.765625
3383.7890625,3461.9140625,3476.5625,4057.6171875,5004.8828125,6274.4140625
3359.375,3461.9140625,3481.4453125,4047.8515625,5004.8828125,6254.8828125
3354.4921875,3437.5,3486.328125,4047.8515625,5019.53125,6284.1796875
3374.0234375,3466.796875,3461.9140625,4042.96875,5014.6484375,6284.1796875
3339.84375,3471.6796875,3476.5625,4052.734375,5029.296875,6293.9453125
3364.2578125,3466.796875,3476.5625,4033.203125,5029.296875,6289.0625
3339.84375,3452.1484375,3476.5625,4052.734375,5043.9453125,6279.296875
3315.4296875,3447.265625,3471.6796875,4047.8515625,5058.59375,6303.7109375
3334.9609375,3452.1484375,3466.796875,4023.4375,5039.0625,6298.828125
3344.7265625,3442.3828125,3452.1484375,4028.3203125,5073.2421875,6308.59375
3359.375,3442.3828125,3481.4453125,4023.4375,5058.59375,6313.4765625
3369.140625,3432.6171875,3466.796875,4013.671875,5053.7109375,6323.2421875
3374.0234375,3422.8515625,3510.7421875,4028.3203125,5053.7109375,6313.4765625
3364.2578125,3427.734375,3466.796875,4028.3203125,5058.59375,6328.125
3369.140625,3427.734375,3476.5625,4038.0859375,5073.2421875,6372.0703125
3354.4921875,3398.4375,3476.5625,4023.4375,5083.0078125,6342.7734375
3364.2578125,3417.96875,3491.2109375,4028.3203125,5068.359375,6323.2421875
3359.375,3417.96875,3461.9140625,4033.203125,5083.0078125,6333.0078125
3374.0234375,3398.4375,3491.2109375,4042.96875,5083.0078125,6357.421875
3398.4375,3393.5546875,3500.9765625,4067.3828125,5078.125,6352.5390625
3383.7890625,3393.5546875,3491.2109375,4023.4375,5073.2421875,6357.421875
3378.90625,3403.3203125,3496.09375,4033.203125,5068.359375,6362.3046875
3398.4375,3398.4375,3510.7421875,4028.3203125,5039.0625,6362.3046875
3408.203125,3403.3203125,3515.625,4072.265625,5053.7109375,6381.8359375
3388.671875,3393.5546875,3515.625,4057.6171875,5058.59375,6333.0078125
3393.5546875,3417.96875,3510.7421875,4052.734375,5039.0625,6347.65625
3403.3203125,3393.5546875,3515.625,4072.265625,5034.1796875,6347.65625
3413.0859375,3383.7890625,3540.0390625,4072.265625,5014.6484375,6342.7734375
3417.96875,3393.5546875,3515.625,4082.03125,5019.53125,6328.125
3427.734375,3369.140625,3535.15625,4082.03125,5019.53125,6323.2421875
3413.0859375,3378.90625,3540.0390625,4086.9140625,5004.8828125,6328.125
3413.0859375,3388.671875,3525.390625,4091.796875,5004.8828125,6313.4765625
3422.8515625,3378.90625,3535.15625,4111.328125,5000.0,6308.59375
3413.0859375,3398.4375,3544.921875,4091.796875,4980.46875,6298.828125
3403.3203125,3378.90625,3554.6875,4106.4453125,4990.234375,6308.59375
3427.734375,3408.203125,3569.3359375,4086.9140625,4965.8203125,6289.0625
3447.265625,3383.7890625,3569.3359375,4116.2109375,4960.9375,6284.1796875
3437.5,3398.4375,3603.515625,4091.796875,4990.234375,6303.7109375
3442.3828125,3393.5546875,3574.21875,4106.4453125,4965.8203125,6269.53125
3442.3828125,3408.203125,3579.1015625,4116.2109375,4965.8203125,6274.4140625
3432.6171875,3398.4375,3564.453125,4111.328125,4965.8203125,6259.765625
3422.8515625,3413.0859375,3579.1015625,4106.4453125,4965.8203125,6240.234375
3422.8515625,3422.8515625,3564.453125,4130.859375,4980.46875,6279.296875
3417.96875,3417.96875,3564.453125,4106.4453125,4960.9375,6254.8828125
3442.3828125,3422.8515625,3540.0390625,4111.328125,4956.0546875,6264.6484375
3413.0859375,3432.6171875,3559.5703125,4135.7421875,4970.703125,6240.234375
3398.4375,3413.0859375,3540.0390625,4086.9140625,4980.46875,6259.765625
3398.4375,3437.5,3535.15625,4082.03125,4985.3515625,6259.765625
3408.203125,3442.3828125,3544.921875,4082.03125,4975.5859375,6220.703125
3388.671875,3427.734375,3544.921875,4077.1484375,4975.5859375,6240.234375
3393.5546875,3442.3828125,3520.5078125,4082.03125,4990.234375,6240.234375
3393.5546875,3442.3828125,3525.390625,4067.3828125,4990.234375,6215.8203125
3383.7890625,3447.265625,3520.5078125,4033.203125,5000.0,6254.8828125
3369.140625,3447.265625,3520.5078125,4057.6171875,4985.3515625,6250.0
3364.2578125,3452.1484375,3505.859375,4067.3828125,5000.0,6259.765625
3364.2578125,3471.6796875,3496.09375,4033.203125,4995.1171875,6264.6484375
3359.375,3466.796875,3496.09375,4052.734375,5000.0,6269.53125
3369.140625,3466.796875,3486.328125,4052.734375,5004.8828125,6274.4140625
3354.4921875,3466.796875,3481.4453125,4047.8515625,5019.53125,6289.0625
3359.375,3461.9140625,3476.5625,4018.5546875,5014.6484375,6284.1796875
3339.84375,3496.09375,3476.5625,4042.96875,5029.296875,6284.1796875
3354.4921875,3466.796875,3471.6796875,4028.3203125,5039.0625,6323.2421875
3349.609375,3471.6796875,3471.6796875,4042.96875,5029.296875,6293.9453125
3339.84375,3457.03125,3471.6796875,4028.3203125,5053.7109375,6303.7109375
3339.84375,3466.796875,3471.6796875,4023.4375,5043.9453125,6308.59375
3359.375,3432.6171875,3471.6796875,4033.203125,5053.7109375,6308.59375
3344.7265625,3447.265625,3471.6796875,4028.3203125,5039.0625,6318.359375
3334.9609375,3457.03125,3476.5625,4023.4375,5048.828125,6323.2421875
3369.140625,3452.1484375,3457.03125,4008.7890625,5063.4765625,6318.359375
3354.4921875,3442.3828125,3466.796875,4023.4375,5063.4765625,6328.125
3364.2578125,3432.6171875,3471.6796875,3979.4921875,5068.359375,6318.359375
3344.7265625,3413.0859375,3481.4453125,4028.3203125,5063.4765625,6352.5390625
3359.375,3437.5,3476.5625,4023.4375,5063.4765625,6342.7734375
3364.2578125,3422.8515625,3476.5625,4038.0859375,5078.125,6342.7734375
3349.609375,3413.0859375,3500.9765625,4047.8515625,5131.8359375,6347.65625
3388.671875,3422.8515625,3476.5625,4013.671875,5087.890625,6362.3046875
3378.90625,3427.734375,3496.09375,4042.96875,5053.7109375,6362.3046875
3374.0234375,3393.5546875,3496.09375,4062.5,5063.4765625,6362.3046875
3388.671875,3403.3203125,3486.328125,4042.96875,5063.4765625,6372.0703125
3398.4375,3388.671875,3515.625,4062.5,5048.828125,6386.71875
3398.4375,3393.5546875,3500.9765625,4062.5,5048.828125,6362.3046875
3432.6171875,3383.7890625,3515.625,4067.3828125,5043.9453125,6328.125
3408.203125,3398.4375,3520.5078125,4072.265625,5034.1796875,6362.3046875
3403.3203125,3398.4375,3530.2734375,4072.265625,5034.1796875,6352.5390625
3417.96875,3408.203125,3554.6875,4086.9140625,5019.53125,6333.0078125
3413.0859375,3359.375,3525.390625,4062.5,5024.4140625,6328.125
3408.203125,3383.7890625,3544.921875,4077.1484375,5029.296875,6328.125
3432.6171875,3393.5546875,3535.15625,4082.03125,5009.765625,6323.2421875
3413.0859375,3388.671875,3544.921875,4091.796875,5009.765625,6298.828125
3422.8515625,3457.03125,3544.921875,4096.6796875,5000.0,6313.4765625
3432.6171875,3403.3203125,3554.6875,4101.5625,5000.0,6298.828125
3422.8515625,3413.0859375,3554.6875,4111.328125,4985.3515625,6323.2421875
3432.6171875,3388.671875,3559.5703125,4106.4453125,4990.234375,6284.1796875
3437.5,3398.4375,3559.5703125,4096.6796875,4980.46875,6298.828125
3417.96875,3393.5546875,3574.21875,4121.09375,4975.5859375,6284.1796875
3461.9140625,3403.3203125,3549.8046875,4121.09375,4995.1171875,6293.9453125
3447.265625,3422.8515625,3583.984375,4121.09375,4951.171875,6274.4140625
3427.734375,3413.0859375,3627.9296875,4125.9765625,4970.703125,6279.296875
3432.6171875,3417.96875,3554.6875,4121.09375,4970.703125,6289.0625
3417.96875,3417.96875,3569.3359375,4125.9765625,4960.9375,6259.765625
3427.734375,3437.5,3544.921875,4111.328125,4960.9375,6264.6484375
3413.0859375,3427.734375,3544.921875,4106.4453125,4965.8203125,6259.765625
3417.96875,3427.734375,3544.921875,4106.4453125,4985.3515625,6264.6484375
3422.8515625,3442.3828125,3554.6875,4096.6796875,4990.234375,6235.3515625
3413.0859375,3422.8515625,3564.453125,4091.796875,4975.5859375,6245.1171875
3393.5546875,3417.96875,3535.15625,4082.03125,4975.5859375,6245.1171875
3393.5546875,3442.3828125,3510.7421875,4057.6171875,5014.6484375,6230.46875
3378.90625,3452.1484375,3515.625,4077.1484375,4990.234375,6235.3515625
3388.671875,3457.03125,3520.5078125,4057.6171875,4990.234375,6245.1171875
3374.0234375,3447.265625,3515.625,4057.6171875,4990.234375,6245.1171875
3398.4375,3461.9140625,3515.625,4047.8515625,5009.765625,6240.234375
3378.90625,3461.9140625,3510.7421875,4062.5,4995.1171875,6254.8828125
3369.140625,3442.3828125,3491.2109375,4077.1484375,5000.0,6264.6484375
3364.2578125,3466.796875,3500.9765625,4038.0859375,5014.6484375,6264.6484375
3383.7890625,3461.9140625,3476.5625,4042.96875,5019.53125,6274.4140625
3364.2578125,3476.5625,3466.796875,4033.203125,5019.53125,6274.4140625
3359.375,3476.5625,3481.4453125,4023.4375,5029.296875,6284.1796875
3344.7265625,3486.328125,3447.265625,4047.8515625,5029.296875,6284.1796875
3349.609375,3496.09375,3471.6796875,4047.8515625,5043.9453125,6264.6484375
3349.609375,3471.6796875,3457.03125,4033.203125,5043.9453125,6298.828125
3369.140625,3486.328125,3452.1484375,4028.3203125,5039.0625,6293.9453125
3334.9609375,3466.796875,3457.03125,4038.0859375,5048.828125,6313.4765625
3349.609375,3461.9140625,3461.9140625,4052.734375,5053.7109375,6308.59375
3349.609375,3461.9140625,3457.03125,4028.3203125,5073.2421875,6308.59375
3393.5546875,3452.1484375,3457.03125,4013.671875,5063.4765625,6328.125
3359.375,3447.265625,3471.6796875,4018.5546875,5063.4765625,6308.59375
3354.4921875,3447.265625,3466.796875,4008.7890625,5063.4765625,6328.125
3369.140625,3437.5,3486.328125,4023.4375,5068.359375,6333.0078125
3388.671875,3437.5,3461.9140625,4033.203125,5102.5390625,6337.890625
3369.140625,3437.5,3476.5625,4018.5546875,5092.7734375,6328.125
3374.0234375,3417.96875,3481.4453125,4018.5546875,5073.2421875,6342.7734375
3369.140625,3413.0859375,3471.6796875,4028.3203125,5097.65625,6337.890625
3378.90625,3413.0859375,3500.9765625,4008.7890625,5087.890625,6357.421875
3383.7890625,3403.3203125,3486.328125,4042.96875,5073.2421875,6352.5390625
3393.5546875,3408.203125,3491.2109375,4042.96875,5068.359375,6372.0703125
3398.4375,3422.8515625,3500.9765625,4052.734375,5053.7109375,6357.421875
3408.203125,3408.203125,3486.328125,4047.8515625,5058.59375,6362.3046875
3398.4375,3398.4375,3476.5625,4038.0859375,5039.0625,6372.0703125
3403.3203125,3408.203125,3496.09375,4057.6171875,5039.0625,6328.125
3413.0859375,3403.3203125,3520.5078125,4057.6171875,5024.4140625,6357.421875
3413.0859375,3388.671875,3505.859375,4072.265625,5029.296875,6333.0078125
3403.3203125,3378.90625,3515.625,4082.03125,5014.6484375,6323.2421875
3417.96875,3369.140625,3520.5078125,4072.265625,5014.6484375,6328.125
3413.0859375,3388.671875,3510.7421875,4072.265625,5024.4140625,6308.59375
3398.4375,3388.671875,3525.390625,4082.03125,4995.1171875,6308.59375
3432.6171875,3393.5546875,3520.5078125,4082.03125,5009.765625,6298.828125
3413.0859375,3393.5546875,3525.390625,4086.9140625,5000.0,6303.7109375
3432.6171875,3393.5546875,3486.328125,4091.796875,5004.8828125,6308.59375
3437.5,3398.4375,3515.625,4101.5625,5004.8828125,6279.296875
3437.5,3413.0859375,3544.921875,4106.4453125,4985.3515625,6284.1796875
3447.265625,3403.3203125,3530.2734375,4101.5625,4990.234375,6293.9453125
3452.1484375,3417.96875,3530.2734375,4091.796875,4985.3515625,6284.1796875
3461.9140625,3417.96875,3554.6875,4096.6796875,4980.46875,6279.296875
3437.5,3427.734375,3554.6875,4106.4453125,4946.2890625,6274.4140625
3413.0859375,3413.0859375,3544.921875,4111.328125,4965.8203125,6264.6484375
3417.96875,3422.8515625,3549.8046875,4130.859375,4970.703125,6269.53125
3422.8515625,3413.0859375,3549.8046875,4121.09375,4960.9375,6269.53125
3437.5,3422.8515625,3564.453125,4111.328125,4960.9375,6240.234375
3417.96875,3432.6171875,3540.0390625,4091.796875,4970.703125,6220.703125
3417.96875,3408.203125,3535.15625,4067.3828125,4912.109375,6250.0
3422.8515625,3442.3828125,3535.15625,4077.1484375,4960.9375,6245.1171875
3403.3203125,3452.1484375,3505.859375,4091.796875,4990.234375,6245.1171875
3398.4375,3447.265625,3530.2734375,4062.5,4990.234375,6225.5859375
3398.4375,3437.5,3505.859375,4072.265625,5000.0,6235.3515625
